chr	start	end	strand	pvalue	qvalue	meth.diff
Chromosome_4	9059842	9059844	*	8.51448712567044e-06	0.0242637022491928	-43.3744221879815
Chromosome_4	10416073	10416075	*	4.31541729265157e-10	2.65179539819985e-05	-52.6822049574547
Chromosome_4	10419758	10419760	*	1.69277612132136e-05	0.0368728924186218	-48.2841455044612
Chromosome_4	10448111	10448113	*	8.46365396560906e-08	0.00108658826355737	-52.1881287726358
Chromosome_4	12681067	12681069	*	2.57871920022972e-07	0.00229691270339998	29.6296296296296
Chromosome_4	12961458	12961460	*	7.34861384537676e-08	0.000981831862053255	45.5082742316785
Chromosome_4	17732425	17732427	*	1.23471678646339e-06	0.0068962891457857	48.2017543859649
Chromosome_4	17793512	17793514	*	1.91660684497326e-05	0.0403708995047991	39.1579731743666
Chromosome_4	19713807	19713809	*	2.68016633202273e-06	0.0117026535449442	39.1256830601093
Chromosome_4	22329012	22329014	*	5.11745540283975e-06	0.0176314639887705	40.1769450949779
Chromosome_4	23413517	23413519	*	7.39904441735051e-06	0.0223434956393301	35.979871400615
Chromosome_4	30633188	30633190	*	5.79689131095919e-06	0.0190580351519455	37.1373836891078
Chromosome_4	30980657	30980659	*	1.28543910250808e-05	0.0312262988794965	34.5481670929241
Chromosome_4	33034325	33034327	*	2.13893891227887e-07	0.00198183660110434	31.0344827586207
Chromosome_4	35282313	35282315	*	2.13588694348215e-06	0.0101490317113742	31.4285714285714
Chromosome_4	36346476	36346478	*	2.50922455397534e-05	0.0471658828047736	-46.640826873385
Chromosome_4	41291037	41291039	*	1.86164159333938e-06	0.00937879528104115	48.469387755102
Chromosome_4	41679415	41679417	*	1.06066968765624e-06	0.00626600443588884	33.3333333333333
Chromosome_4	43434954	43434956	*	1.18880040163803e-07	0.00140820977619277	-54.1467304625199
Chromosome_4	43451753	43451755	*	2.52233067319263e-08	0.000467455719424273	51.9601328903655
Chromosome_4	43650362	43650364	*	2.85797786007069e-07	0.00244348424107076	39.1005759858219
Chromosome_4	43993991	43993993	*	2.12945305177524e-05	0.0430774393838157	-34.3889384478145
Chromosome_4	46415859	46415861	*	1.87402519971143e-05	0.0398023127129247	51.3120567375886
Chromosome_4	49046632	49046634	*	1.51106618073001e-05	0.0343472896021736	-44.2084942084942
Chromosome_4	49338452	49338454	*	1.23638160919807e-06	0.0068962891457857	45.8333333333333
Chromosome_4	50042984	50042986	*	1.17145842959839e-06	0.00664709675471183	43.5858585858586
Chromosome_4	51139888	51139890	*	4.4982852125678e-07	0.00351081409943301	59.1779279279279
Chromosome_4	51478344	51478346	*	2.04834179184995e-05	0.0420285633604747	-42.7819218955682
Chromosome_4	51478508	51478510	*	2.35460624236928e-05	0.0453563386390798	-43.0839002267574
Chromosome_4	52385604	52385606	*	5.35482920597316e-06	0.018070020834069	-31.6134316134316
Chromosome_4	52877901	52877903	*	9.45440182465447e-06	0.0260512248654677	25.237273511648
Chromosome_4	55371898	55371900	*	3.66733886593786e-06	0.0143963202383512	54.2973286875726
Chromosome_4	55923159	55923161	*	1.85524907552904e-08	0.000370735799737468	-50
Chromosome_4	57297644	57297646	*	1.93892529074641e-05	0.0406025691663643	28.6700581395349
Chromosome_4	59405603	59405605	*	3.58043897518182e-07	0.00289719733980077	59.3329253365973
Chromosome_4	59416681	59416683	*	1.50280772703363e-07	0.00161380028507768	44.3781094527363
Chromosome_4	60450896	60450898	*	1.55623601643085e-05	0.0348568584737174	45.5161787365177
Chromosome_4	63015926	63015928	*	2.10091981719759e-06	0.010037476535146	37.7358490566038
Chromosome_4	63015990	63015992	*	1.38598522150554e-05	0.0328696412613885	31.4116002795248
Chromosome_4	63017077	63017079	*	6.49728191726869e-06	0.020566255757807	27.1186440677966
Chromosome_4	63432087	63432089	*	1.20245733300173e-05	0.030266279575207	46.5683494044243
Chromosome_4	64568327	64568329	*	1.47316538587988e-05	0.034051882402752	-31.9478908188586
Chromosome_4	64971919	64971921	*	4.17807656537739e-06	0.0154116270016746	31.3725490196078
Chromosome_4	65337578	65337580	*	2.89268312183179e-07	0.00246205210177149	34
Chromosome_4	65803946	65803948	*	2.58064614160352e-05	0.0478263144291002	37.8674857393594
Chromosome_4	71412189	71412191	*	4.33056586461233e-06	0.0157466332203381	29.0305010893246
Chromosome_4	73410089	73410091	*	2.50945111582173e-06	0.011307554918649	46.4444444444444
Chromosome_4	74387080	74387082	*	1.08845555899052e-06	0.00635348172148157	-42.2630560928433
Chromosome_4	79402714	79402716	*	5.28509815706557e-07	0.00395616889398533	54.6933667083855
Chromosome_4	81512036	81512038	*	1.81448585257948e-07	0.00179837671879268	47.1291866028708
Chromosome_4	81565949	81565951	*	2.00839503760626e-05	0.0414677266825202	38.4353741496599
Chromosome_4	85200864	85200866	*	7.16936844651473e-06	0.0219674566730203	26.6666666666667
Chromosome_4	87856667	87856669	*	2.27269677590617e-05	0.044432661911305	34.3225806451613
Chromosome_4	88892061	88892063	*	1.17883619591361e-10	1.50501593756776e-05	-46.551724137931
Chromosome_4	92573922	92573924	*	7.17119275406487e-09	0.000183597547277076	-61.6407982261641
Chromosome_4	94539809	94539811	*	1.13179135435107e-06	0.00653212012240529	43.4729064039409
Chromosome_4	95032591	95032593	*	7.29662851230203e-06	0.0221160027583726	43.538219070134
Chromosome_4	100302465	100302467	*	1.51638055058327e-09	5.50283731212115e-05	-72.7272727272727
Chromosome_4	100951342	100951344	*	3.16997178084463e-06	0.0131371738669248	46.343537414966
Chromosome_4	104528233	104528235	*	3.42183335687814e-06	0.0139262703577889	-26.3888888888889
Chromosome_4	111065897	111065899	*	3.36550913133907e-06	0.0137863104412448	-33.3333333333333
Chromosome_4	112243251	112243253	*	8.47455015698621e-06	0.0242413910114343	-44.6490791438527
Chromosome_4	114997787	114997789	*	1.55045029189499e-05	0.0348297352590794	35.4219948849105
Chromosome_4	120360777	120360779	*	2.86023476275071e-07	0.00244348424107076	43.5897435897436
Chromosome_4	120360817	120360819	*	8.87681043456927e-06	0.0249076747275031	38.963963963964
Chromosome_4	120360857	120360859	*	2.27879597759882e-05	0.0444927370660186	36.7571059431525
Chromosome_4	120360872	120360874	*	1.66605620357659e-05	0.0366031199687082	37.2222222222222
Chromosome_4	120431234	120431236	*	6.386351451524e-06	0.0203633340184787	31.611030478955
Chromosome_4	120671218	120671220	*	4.06050037380006e-06	0.0151481286352525	34.3333333333333
Chromosome_4	123590193	123590195	*	6.15744640019251e-06	0.0198737941976296	28.2051282051282
Chromosome_4	125341946	125341948	*	1.09199673187885e-05	0.0286142183613305	48.2539682539683
Chromosome_4	126672784	126672786	*	1.45538474903928e-05	0.0339204063674374	26.1904761904762
Chromosome_4	126918370	126918372	*	4.09095967152554e-06	0.0152123694759515	-42.0634920634921
Chromosome_4	128842115	128842117	*	5.89114700889283e-06	0.0192851441753185	38.0058651026393
Chromosome_4	128936115	128936117	*	4.45954309949471e-08	0.000706777157645192	-37.2456575682382
Chromosome_4	136364956	136364958	*	2.34659854874292e-05	0.0452400091526354	-27.6466836734694
Chromosome_4	140153636	140153638	*	2.61511552204881e-05	0.0481930671275233	-43.6368209255533
Chromosome_4	141006558	141006560	*	6.0147623872515e-06	0.0195748413615854	-47.1973466003317
Chromosome_4	141880383	141880385	*	5.77816725533799e-06	0.0190509866413106	34.9009310097875
Chromosome_4	142116593	142116595	*	2.8231965595745e-06	0.0120816700832926	-37.5
Chromosome_4	142117035	142117037	*	7.58344039794811e-09	0.000189425565398342	-38.4615384615385
Chromosome_4	143933878	143933880	*	9.51032613617887e-06	0.0260685241172288	-26.6666666666667
Chromosome_4	145999341	145999343	*	1.72458370041829e-06	0.00886618718066964	33.5714285714286
Chromosome_4	148959276	148959278	*	1.9820410460497e-05	0.041146461697565	-40.0793650793651
Chromosome_4	150537943	150537945	*	2.63865854366108e-05	0.0484714515975312	-41.0457516339869
Chromosome_4	151124843	151124845	*	3.49669106850819e-06	0.0140482225035391	43.6666666666667
Chromosome_4	151135560	151135562	*	6.26582864414531e-08	0.000872773187391423	46.8427095292767
Chromosome_5	3335780	3335782	*	5.11652704869157e-07	0.00388054556863949	26.6666666666667
Chromosome_5	3338651	3338653	*	7.4883512109786e-07	0.0050632997236539	48
Chromosome_5	3341978	3341980	*	1.29155721851257e-06	0.00711766818252804	39.3357550596783
Chromosome_5	3354806	3354808	*	4.88497570807314e-06	0.0170606925471939	46.0975609756098
Chromosome_5	3505415	3505417	*	2.67979442703551e-05	0.048800390489552	-33.3333333333333
Chromosome_5	5094199	5094201	*	5.6265306810313e-07	0.00414425279593561	-37.2093023255814
Chromosome_5	5955802	5955804	*	1.94310026003924e-05	0.0406310138501323	37.9908210096889
Chromosome_5	8496913	8496915	*	3.29065560971046e-08	0.000568579154701207	-54.6892655367232
Chromosome_5	17761095	17761097	*	6.99779888507888e-07	0.00488793813603299	32.6923076923077
Chromosome_5	18691782	18691784	*	3.08651823692757e-06	0.0128729294851262	41.972602739726
Chromosome_5	18691802	18691804	*	8.68764494363874e-06	0.0245266255241097	42.2268907563025
Chromosome_5	19388725	19388727	*	1.23726278377422e-05	0.0305746950819802	29.7607655502392
Chromosome_5	19497849	19497851	*	1.5481910679908e-05	0.0348297352590794	30.952380952381
Chromosome_5	21921571	21921573	*	2.27299640943273e-05	0.044432661911305	28.8888888888889
Chromosome_5	23092843	23092845	*	6.13728709559208e-06	0.019864527193669	29.9435028248588
Chromosome_5	26362161	26362163	*	6.79552463267262e-07	0.00480507058667549	45.2160953800298
Chromosome_5	39401713	39401715	*	2.70200522572406e-08	0.000496748212921513	35.7142857142857
Chromosome_5	43676390	43676392	*	4.82600848011497e-06	0.0169319478616402	-26.8292682926829
Chromosome_5	49372466	49372468	*	1.13301551811385e-06	0.00653212012240529	-43.6170212765958
Chromosome_5	56263620	56263622	*	3.07477979682339e-06	0.0128472883318611	25.4901960784314
Chromosome_5	56263758	56263760	*	8.0338957545399e-06	0.0234855814984643	32.5581395348837
Chromosome_5	56273366	56273368	*	9.50425356862906e-06	0.0260685241172288	-43.9024390243902
Chromosome_5	56273735	56273737	*	8.01961043459107e-10	3.83947793986877e-05	-55.9561128526646
Chromosome_5	66643463	66643465	*	7.02869257850054e-07	0.00489463994816251	-26.9230769230769
Chromosome_5	70495650	70495652	*	7.09777648743837e-07	0.00491297299702016	-38.0630630630631
Chromosome_5	73640144	73640146	*	2.14407044562805e-07	0.00198183660110434	56.0810810810811
Chromosome_5	84382861	84382863	*	1.16955943555338e-05	0.0297642325102937	33.9375
Chromosome_5	86175071	86175073	*	2.35692705030969e-05	0.0453630196024669	-26.0869565217391
Chromosome_5	92517131	92517133	*	1.5100960384182e-05	0.0343472896021736	-39.9237472766884
Chromosome_5	94475639	94475641	*	1.13172763791287e-05	0.0290913948474607	-37.8205128205128
Chromosome_5	96338150	96338152	*	1.54344905557512e-06	0.00815385875586776	-33.3333333333333
Chromosome_5	103097212	103097214	*	4.51210612808921e-07	0.00351081409943301	-38.9010989010989
Chromosome_5	103247794	103247796	*	2.35641710357549e-06	0.0107998892847073	27.1186440677966
Chromosome_5	103736105	103736107	*	2.09987384766416e-07	0.00197778120878795	31.5789473684211
Chromosome_5	107708902	107708904	*	1.97718336001465e-05	0.0411192145748764	-36.4699006428989
Chromosome_5	109718461	109718463	*	1.51521425718005e-05	0.0343920212263524	-33.9834958739685
Chromosome_5	112927607	112927609	*	3.46706213705703e-06	0.0139780603532531	27.5
Chromosome_5	113724428	113724430	*	1.89718267246312e-07	0.0018678686216246	49.0131578947368
Chromosome_5	113724455	113724457	*	1.37111703313639e-05	0.032719629754751	40.2116402116402
Chromosome_5	113724466	113724468	*	8.77572665981085e-08	0.00112039387088192	47.2727272727273
Chromosome_5	113724480	113724482	*	1.4441478688203e-08	0.000301702646865069	51.3937282229965
Chromosome_5	113724511	113724513	*	8.00317698709783e-07	0.00526478710747382	43.0219978362784
Chromosome_5	113853717	113853719	*	2.43588853532819e-05	0.0464547905422248	32.56038647343
Chromosome_5	114050945	114050947	*	7.51325058012786e-07	0.0050632997236539	-31.8181818181818
Chromosome_5	114092321	114092323	*	1.16637635542401e-05	0.0297161342254426	-41.6734693877551
Chromosome_5	115733622	115733624	*	2.57686320233462e-05	0.0478225706436093	33.9341692789969
Chromosome_5	118616175	118616177	*	1.57460286453898e-05	0.0351312784430253	40.9090909090909
Chromosome_5	121319844	121319846	*	8.22088755323085e-07	0.00533673438006949	37.2619047619048
Chromosome_5	121322162	121322164	*	2.82581300350915e-12	6.35564320579326e-07	56.1384335154827
Chromosome_5	121322479	121322481	*	1.56691527186291e-05	0.0349937335287075	33.2318001827597
Chromosome_5	121322547	121322549	*	3.10301712376837e-06	0.0128995351537433	30.8035714285714
Chromosome_5	121323700	121323702	*	2.02392775657005e-11	3.32221024020426e-06	39.4736842105263
Chromosome_5	121323786	121323788	*	1.31216079452347e-10	1.5180157199538e-05	47.4259419039402
Chromosome_5	121324074	121324076	*	3.86196075906481e-08	0.000643115404040978	31.3432835820896
Chromosome_5	121324556	121324558	*	7.89429387622191e-09	0.000195069999477113	35.5932203389831
Chromosome_5	121325833	121325835	*	1.67312511600258e-08	0.000337274656834958	52.5
Chromosome_5	121326411	121326413	*	8.96880055130385e-06	0.0251044869851456	43.5294117647059
Chromosome_5	121326440	121326442	*	7.84421498560125e-07	0.00520994970512547	47.6434676434676
Chromosome_5	121326476	121326478	*	2.46646035048739e-05	0.0468434539524534	49.0955342001131
Chromosome_5	121326526	121326528	*	2.27097446685243e-06	0.0106289631410343	42.6493918561608
Chromosome_5	121326598	121326600	*	1.50895004853282e-05	0.0343472896021736	44.3681318681319
Chromosome_5	121326663	121326665	*	2.07580013455391e-06	0.0100006285909831	53.2263814616756
Chromosome_5	121326868	121326870	*	4.45818564031416e-10	2.65179539819985e-05	45.8333333333333
Chromosome_5	121327115	121327117	*	2.48154925847647e-06	0.0112258524539287	47.7369439071567
Chromosome_5	121327174	121327176	*	6.70010902750233e-06	0.020977124302324	46.2962962962963
Chromosome_5	121327289	121327291	*	2.76052799193315e-08	0.000499515048134202	49.8337028824834
Chromosome_5	121327692	121327694	*	5.61030635107942e-07	0.00414425279593561	54.9019607843137
Chromosome_5	121327707	121327709	*	4.77658106528048e-08	0.000740963602869928	43.1372549019608
Chromosome_5	121328085	121328087	*	1.6079170502692e-07	0.0016949905788653	49.1405460060667
Chromosome_5	121328101	121328103	*	2.07238827646359e-06	0.0100006285909831	43.3876811594203
Chromosome_5	121328107	121328109	*	3.77797258062558e-07	0.00303565847740396	49.6212121212121
Chromosome_5	121328146	121328148	*	4.47113024478428e-10	2.65179539819985e-05	48.9795918367347
Chromosome_5	121328331	121328333	*	2.0228472856989e-07	0.00193692139849194	40.4761904761905
Chromosome_5	121328341	121328343	*	2.5409357710985e-06	0.011404700062264	37.5
Chromosome_5	121328350	121328352	*	3.21184919147069e-06	0.0132276010564187	37.5
Chromosome_5	121328522	121328524	*	1.05947412533897e-06	0.00626600443588884	38.6904761904762
Chromosome_5	121328546	121328548	*	3.50281107981799e-09	0.00010421285912663	43.859649122807
Chromosome_5	121328571	121328573	*	3.07939294783892e-09	9.69398609660817e-05	41.8181818181818
Chromosome_5	121328589	121328591	*	1.1936472359576e-09	5.03578444858256e-05	42.3728813559322
Chromosome_5	121328617	121328619	*	1.57074597039915e-12	4.51207291302261e-07	48.5714285714286
Chromosome_5	121328639	121328641	*	9.72987431002701e-14	4.47195441134062e-08	50.7692307692308
Chromosome_5	121328644	121328646	*	9.03216806663093e-14	4.47195441134062e-08	49.2307692307692
Chromosome_5	121328802	121328804	*	1.82562288103468e-15	4.19537911598404e-09	51.4705882352941
Chromosome_5	121328855	121328857	*	4.67513096322849e-09	0.00013102074680839	33.8235294117647
Chromosome_5	121329160	121329162	*	2.13201538200633e-10	2.13021108089033e-05	49.6966354109211
Chromosome_5	121329184	121329186	*	1.3712973097429e-06	0.00743234582706475	52.5945945945946
Chromosome_5	121329252	121329254	*	1.32707034699356e-09	5.16894695351084e-05	44.8051948051948
Chromosome_5	121329389	121329391	*	3.39114573356864e-10	2.59767814730882e-05	54.9319727891156
Chromosome_5	128114445	128114447	*	5.20006805003118e-06	0.0177827898310314	38.1081081081081
Chromosome_5	128114917	128114919	*	4.1915978279595e-08	0.000678081695362165	59.8806366047745
Chromosome_5	128572844	128572846	*	2.23085999272057e-05	0.0441951352857781	27.906976744186
Chromosome_5	128932182	128932184	*	9.65985793411643e-12	1.70760543665455e-06	-44.0677966101695
Chromosome_5	128944376	128944378	*	6.92643471917985e-06	0.0215098889105496	-55.5555555555556
Chromosome_5	131677239	131677241	*	2.18332375306001e-05	0.0438008241485151	-40.2932254802831
Chromosome_5	136005297	136005299	*	1.34646633407934e-08	0.000283876304519775	42.2142857142857
Chromosome_5	140286290	140286292	*	9.60440226472392e-06	0.0261681432396345	33.2978723404255
Chromosome_6	1690433	1690435	*	4.52209209857376e-07	0.00351081409943301	47.2530683810637
Chromosome_6	1690476	1690478	*	8.72121969424524e-10	4.00836595019103e-05	52.5
Chromosome_6	1690485	1690487	*	1.01529993913358e-08	0.000233321361457015	49.9537750385208
Chromosome_6	1690489	1690491	*	2.05151085155649e-08	0.000402947159421839	51.3556618819777
Chromosome_6	1690497	1690499	*	1.48462591293719e-05	0.0341097318469377	49.0909090909091
Chromosome_6	2671238	2671240	*	9.64991762579021e-06	0.0262438193086598	-43.0769230769231
Chromosome_6	7406249	7406251	*	2.35088854726012e-06	0.0107998892847073	38
Chromosome_6	7406441	7406443	*	2.69343571986094e-05	0.048931833733057	34.9624060150376
Chromosome_6	8998735	8998737	*	1.94727465354574e-05	0.0406812854716829	26.0831381733021
Chromosome_6	9700501	9700503	*	2.66863447747805e-06	0.0116812664676852	40.0226244343891
Chromosome_6	11841858	11841860	*	5.65664311854197e-08	0.000817564070238906	-42.31220657277
Chromosome_6	11842186	11842188	*	1.40842373943198e-06	0.00756585996757313	-39.6551724137931
Chromosome_6	11870383	11870385	*	1.64317507331139e-06	0.00856259475380506	27.906976744186
Chromosome_6	11870401	11870403	*	2.59750067257211e-05	0.0480224907778562	34.1463414634146
Chromosome_6	13014958	13014960	*	2.44882957404317e-06	0.0111436464556598	45.610119047619
Chromosome_6	13919460	13919462	*	2.27964093125905e-06	0.0106478392305213	-40.9883720930233
Chromosome_6	14375555	14375557	*	1.92074032051579e-05	0.0403839348953101	-26.6666666666667
Chromosome_6	14753805	14753807	*	1.6816715395094e-05	0.0367784099889447	38.9897156684816
Chromosome_6	17702575	17702577	*	8.15227951555923e-08	0.00105843925208594	-53.7549407114625
Chromosome_6	17744646	17744648	*	1.4297606953241e-07	0.00157208929215267	-52.7728085867621
Chromosome_6	19764315	19764317	*	5.19775988900269e-08	0.000780701339139962	52.75
Chromosome_6	19764374	19764376	*	6.17920200325292e-10	3.0213057466466e-05	56.3146997929607
Chromosome_6	21056234	21056236	*	2.98122498962631e-06	0.0126085166760242	41.3533834586466
Chromosome_6	21327598	21327600	*	2.24008793344819e-08	0.000428986832913617	-35.5932203389831
Chromosome_6	21931624	21931626	*	8.48112460103973e-06	0.0242413910114343	-28
Chromosome_6	22509071	22509073	*	3.52233086356519e-06	0.0141064840863737	-30.6724986331329
Chromosome_6	24225066	24225068	*	2.77903195095726e-07	0.00240179316809659	-45.9770114942529
Chromosome_6	26146070	26146072	*	1.4337059799148e-05	0.0336197254673541	-27.4814814814815
Chromosome_6	26146864	26146866	*	4.5847060455147e-10	2.65179539819985e-05	-51.4420062695925
Chromosome_6	28031914	28031916	*	1.20195500217224e-06	0.00678662639331148	39.3424036281179
Chromosome_6	28400765	28400767	*	1.19755611918659e-05	0.0302090897198793	-33.1043956043956
Chromosome_6	28852592	28852594	*	8.29461298347527e-07	0.00536942667353934	-32.2831050228311
Chromosome_6	29815491	29815493	*	2.72044536348935e-07	0.00237708330239652	-38.0204241948154
Chromosome_6	29815501	29815503	*	1.04181714991659e-05	0.0278713804954338	-39.0515222482436
Chromosome_6	29815546	29815548	*	7.97801924992015e-06	0.0233850960999969	-31.7629917435648
Chromosome_6	29815571	29815573	*	1.21965599287878e-05	0.0304987460973907	-36.0054347826087
Chromosome_6	34677470	34677472	*	5.1497325872372e-06	0.0176921817501536	39.7979797979798
Chromosome_6	41163054	41163056	*	2.21799551436362e-05	0.0441951352857781	-33.9092140921409
Chromosome_6	43711068	43711070	*	2.09831136262786e-05	0.0426351179943364	-36.2579281183932
Chromosome_6	43750473	43750475	*	5.09513120893166e-09	0.000139391479616375	-56.7340067340067
Chromosome_6	52218768	52218770	*	9.72215322363611e-07	0.0058794812070594	27.6595744680851
Chromosome_6	53024890	53024892	*	2.66046348287308e-05	0.04860005971777	-36.6519470092332
Chromosome_6	57030713	57030715	*	5.17122181417743e-07	0.00390912650400255	-39.8260869565217
Chromosome_6	57853504	57853506	*	1.32250143124375e-06	0.0072534107149876	-30.7692307692308
Chromosome_6	58639916	58639918	*	1.22135122377771e-05	0.0305079401925079	34.1463414634146
Chromosome_6	59999914	59999916	*	1.21766303345442e-05	0.0304820788551114	48.3333333333333
Chromosome_6	60007269	60007271	*	6.38069018694028e-06	0.0203633340184787	51.1074197120709
Chromosome_6	62706251	62706253	*	2.69565963338274e-05	0.048931833733057	39.7759103641457
Chromosome_6	62784706	62784708	*	1.56525247670081e-05	0.0349906029941943	30.2325581395349
Chromosome_6	63115983	63115985	*	9.94599699352579e-06	0.0268583237997504	-33.3333333333333
Chromosome_6	65695718	65695720	*	1.25481957108863e-07	0.00145638512705607	32.3076923076923
Chromosome_6	66126237	66126239	*	1.12869236858995e-05	0.0290458621272641	30.5084745762712
Chromosome_6	76568131	76568133	*	4.92955014588704e-07	0.00377612338015275	-49.2753623188406
Chromosome_6	77584942	77584944	*	1.00307315259734e-06	0.00600290574100138	-50.6060606060606
Chromosome_6	77589120	77589122	*	6.08885680514684e-06	0.0197630488924887	-36.891495601173
Chromosome_6	77589273	77589275	*	9.04510737840021e-07	0.00571047829356729	-37.905695039804
Chromosome_6	77613269	77613271	*	2.70134301625395e-05	0.0489576566932569	-40.9313725490196
Chromosome_6	77668708	77668710	*	2.52881571407622e-05	0.0472889349353564	-42.5793650793651
Chromosome_6	78678517	78678519	*	7.39738259762933e-07	0.0050443861219124	53.2296650717703
Chromosome_6	85169171	85169173	*	1.21811778176959e-06	0.00682756067042099	-46.3636363636364
Chromosome_6	86915127	86915129	*	1.28384920959126e-06	0.00710928726496877	-27.7777777777778
Chromosome_6	88099936	88099938	*	4.73870681150823e-06	0.0167719239191763	32.3618700667881
Chromosome_6	91144890	91144892	*	4.76098821741772e-06	0.0168064605296671	-38.5281385281385
Chromosome_6	91842821	91842823	*	6.294043395142e-06	0.020229438707517	-26.6666666666667
Chromosome_6	95077176	95077178	*	2.27378558439237e-05	0.044432661911305	-27.6595744680851
Chromosome_6	95077283	95077285	*	5.26494596707455e-06	0.0179246336193793	-31.25
Chromosome_6	95565593	95565595	*	1.23974182492749e-05	0.0305746950819802	40.3508771929825
Chromosome_6	99464175	99464177	*	1.20733590166721e-05	0.0303226506796239	-31.25
Chromosome_6	104921456	104921458	*	1.93825713659482e-06	0.00960064877855778	-58.093023255814
Chromosome_6	107227612	107227614	*	1.06605759210611e-06	0.00628168568828183	38.2352941176471
Chromosome_6	108295266	108295268	*	2.63748648743534e-06	0.0116112742277739	48.7301587301587
Chromosome_6	109927407	109927409	*	2.50241890010199e-06	0.011298020825766	-49.496855345912
Chromosome_6	109981698	109981700	*	1.54547667296597e-05	0.034819491491332	-28.3333333333333
Chromosome_6	110577416	110577418	*	2.63348166409101e-05	0.0484150547876244	34.9587396849212
Chromosome_6	111483337	111483339	*	1.81555125823349e-07	0.00179837671879268	27.8688524590164
Chromosome_6	111513091	111513093	*	4.02449009378603e-06	0.0150872653964441	37.8321678321678
Chromosome_6	111650554	111650556	*	1.22790587092212e-05	0.0305388899107569	46.9591226321037
Chromosome_6	111702468	111702470	*	1.07667788277582e-05	0.028464234696067	-39.9749373433584
Chromosome_6	112289610	112289612	*	8.68617000759619e-06	0.0245266255241097	-34.0425531914894
Chromosome_6	112607765	112607767	*	7.7477787029698e-06	0.0230036308003832	-44.2924528301887
Chromosome_6	112631937	112631939	*	2.36673514783599e-09	7.99835893195582e-05	-47.4654377880184
Chromosome_6	112760067	112760069	*	2.28768933555011e-06	0.0106637577390497	62.8803245436105
Chromosome_6	113164689	113164691	*	3.17557973280042e-09	9.82891237906013e-05	60.3109656301146
Chromosome_6	113456981	113456983	*	3.6572313295984e-08	0.000617978925484507	-52.8199932455252
Chromosome_6	113457075	113457077	*	3.65557364944883e-06	0.0143963202383512	-51.1111111111111
Chromosome_6	117065507	117065509	*	5.47620118637089e-06	0.0183182001406795	-26.8292682926829
Chromosome_6	117769494	117769496	*	7.52633560085624e-06	0.0226386415390116	-44.811320754717
Chromosome_6	117938957	117938959	*	2.71578206024102e-06	0.0117533193310482	-26.8627450980392
Chromosome_6	117938981	117938983	*	1.29057423868009e-05	0.0313179376117737	-25.0621375310688
Chromosome_6	118919024	118919026	*	1.60021141818812e-05	0.0356680068562589	41.6666666666667
Chromosome_6	118919031	118919033	*	2.02073824124625e-05	0.0414992373487043	35.2941176470588
Chromosome_6	122531935	122531937	*	3.69383049813434e-06	0.0144119189053214	37.8378378378378
Chromosome_6	124546696	124546698	*	1.35427288299334e-07	0.00151077261485256	52.8409090909091
Chromosome_6	124639325	124639327	*	6.11984893049344e-07	0.00444778549439084	-45.8116883116883
Chromosome_6	125172643	125172645	*	2.26064041043114e-05	0.044432661911305	-25.531914893617
Chromosome_6	125199928	125199930	*	1.46820459917258e-08	0.000303965114391969	46.304347826087
Chromosome_6	125199954	125199956	*	2.16043690267582e-05	0.0435879350600247	35.1960784313725
Chromosome_6	126337022	126337024	*	3.15302195847344e-07	0.00263484118498807	41.4634146341463
Chromosome_6	130399568	130399570	*	2.18190679674123e-06	0.010295972542224	69.5454545454545
Chromosome_6	134460375	134460377	*	2.22967435547402e-05	0.0441951352857781	25.2178649237473
Chromosome_6	135462156	135462158	*	2.56611487806297e-07	0.00229457952048868	32.6923076923077
Chromosome_6	139739841	139739843	*	1.27449113086289e-07	0.00146379363299168	-46.3391739674593
Chromosome_6	146095901	146095903	*	6.13601018508617e-07	0.00444778549439084	-50
Chromosome_7	2525792	2525794	*	7.06134850812524e-06	0.0218033897206287	39.4703335879806
Chromosome_7	3085125	3085127	*	2.25131671130926e-10	2.14665600066442e-05	45.2380952380952
Chromosome_7	6480846	6480848	*	3.03064497468350e-11	4.64305626564857e-06	57.9700715679896
Chromosome_7	7678427	7678429	*	4.97483867027401e-07	0.0037981546824042	-48.4633569739953
Chromosome_7	12527722	12527724	*	1.09826329004009e-05	0.0287129446692337	33.6744186046512
Chromosome_7	14334431	14334433	*	1.16124179364577e-06	0.00663829803305458	29.1666666666667
Chromosome_7	17627375	17627377	*	2.61129249505374e-09	8.69694195666724e-05	55.9255281059792
Chromosome_7	22127848	22127850	*	1.35631322727751e-06	0.00740351640615641	-51.1278195488722
Chromosome_7	22759121	22759123	*	1.10957049858131e-05	0.0288182658377058	-38.2847666429756
Chromosome_7	22759143	22759145	*	2.48330485626694e-05	0.0469692798708217	-28.8709677419355
Chromosome_7	22759171	22759173	*	1.37372600970965e-07	0.00152507048947844	-36.4274322169059
Chromosome_7	26672672	26672674	*	9.51032613784036e-06	0.0260685241172288	-26.6666666666667
Chromosome_7	27115145	27115147	*	3.0372573479851e-06	0.0127160247798994	-39.0196078431373
Chromosome_7	36863662	36863664	*	2.39518376718556e-07	0.00216703170236306	47.8405315614618
Chromosome_7	62985172	62985174	*	1.33937582619444e-07	0.00150316586947772	-34.9050632911392
Chromosome_7	68780246	68780248	*	2.62241718247187e-07	0.00231786733744282	34.2097123414785
